Year,Cnty,AGIClss,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2005,Windsor,0.01 - 4999,2798.0,1954.0,234.0,2453.0,18.0,93.0,7323375.53,350326.0,425776.0,16214.652
2005,Windsor,5000 - 9999,2670.0,2616.0,321.0,2135.0,36.0,178.0,19771761.0,2197214.0,2111017.0,74062.2991
2005,Windsor,10000 - 14999,2219.0,3328.0,398.0,1509.0,42.0,270.0,27668692.0,6505421.0,6341378.0,216575.15950000004
2005,Windsor,15000 - 19999,2201.0,3434.0,518.0,1344.0,50.0,289.0,38460511.0,13017040.0,12793034.0,434509.9688000001
2005,Windsor,20000 - 24999,2064.0,3407.0,521.0,1208.0,48.0,287.0,46380068.0,20442246.0,20100627.0,689230.9237999999
2005,Windsor,25000 - 29999,1907.0,3236.0,532.0,1092.0,43.0,240.0,52443981.0,27508369.0,27228619.0,947385.5459
2005,Windsor,30000 - 34999,1630.0,2833.0,509.0,887.0,40.0,194.0,52907099.0,30764779.0,30507717.0,1063888.0107999998
2005,Windsor,35000 - 39999,1450.0,2706.0,574.0,669.0,43.0,164.0,54365518.0,32739251.0,32330474.0,1131764.1899
2005,Windsor,40000 - 44999,1284.0,2640.0,605.0,539.0,23.0,117.0,54543971.0,33702070.0,33315615.0,1218056.2079999994
2005,Windsor,45000 - 49999,1117.0,2533.0,625.0,367.0,27.0,98.0,53046429.0,33042632.0,32670590.0,1223487.6091000002
2005,Windsor,50000 - 59999,1897.0,4469.0,1258.0,468.0,39.0,132.0,103960574.0,67848338.0,67087108.0,2551177.7172000003
2005,Windsor,60000 - 74999,2258.0,5781.0,1756.0,373.0,32.0,97.0,151403487.98000002,103926553.98,102530751.98,3945090.8429
2005,Windsor,75000 - 99999,2228.0,6100.0,1927.0,235.0,13.0,53.0,191570415.0,136813929.0,134249127.0,5693962.0707
2005,Windsor,100000 - 149999,1511.0,4040.0,1279.0,187.0,11.0,34.0,180000849.66,134062578.66,128977600.66,6376929.2468
2005,Windsor,150000 +,1227.0,3267.0,1040.0,150.0,17.0,20.0,464543416.0,388617920.0,328045818.0,20396653.08100001
2005,Suppressed,Loss or None,76.0,106.0,28.0,41.0,5.0,2.0,-1090089.0,0.0,0.0,21.0
2005,Suppressed,0.01 - 4999,3.0,3.0,0.0,3.0,0.0,0.0,3882.0,0.0,0.0,0.0
2005,Suppressed,5000 - 9999,13.0,12.0,2.0,9.0,0.0,2.0,102053.0,14684.0,14651.0,449.0
2005,Suppressed,10000 - 14999,7.0,8.0,1.0,5.0,1.0,0.0,83058.0,21232.0,21232.0,595.0
2005,Suppressed,15000 - 19999,4.0,8.0,2.0,1.0,0.0,1.0,70422.0,12866.0,10858.0,393.0
2005,Suppressed,20000 - 24999,7.0,10.0,2.0,4.0,0.0,1.0,163051.0,72597.0,72597.0,2101.0
2005,Suppressed,25000 - 29999,7.0,11.0,3.0,4.0,0.0,0.0,192656.0,86627.0,82626.0,2227.6055
2005,Suppressed,30000 - 34999,6.0,9.0,2.0,4.0,0.0,0.0,197043.0,120757.0,118766.0,3746.8096
2005,Suppressed,35000 - 39999,4.0,8.0,1.0,2.0,0.0,1.0,150586.0,78687.0,78674.0,2702.0
2005,Suppressed,40000 - 44999,10.0,27.0,7.0,1.0,0.0,2.0,429282.0,234857.0,235027.0,7723.0
2005,Suppressed,45000 - 49999,8.0,18.0,4.0,2.0,0.0,2.0,389680.0,226440.0,226440.0,6603.0
2005,Suppressed,50000 - 59999,1.0,2.0,1.0,0.0,0.0,0.0,52447.0,36047.0,36047.0,1298.0
2005,Suppressed,60000 - 74999,10.0,26.0,9.0,1.0,0.0,0.0,656001.0,448673.0,436587.0,12890.0
2005,Suppressed,75000 - 99999,8.0,23.0,7.0,1.0,0.0,0.0,691930.0,513307.0,506492.0,16553.4752
2005,Suppressed,100000 - 149999,9.0,33.0,9.0,0.0,0.0,0.0,1001094.0,760136.0,748945.0,36093.0
2005,Suppressed,150000 +,29.0,73.0,22.0,5.0,0.0,2.0,6656854.0,5630633.0,4961860.0,212107.1506
2006,Addison,Loss or None,262.0,376.0,90.0,161.0,4.0,7.0,-10202114.0,0.0,0.0,488.0
2006,Addison,0.01 - 4999,1573.0,1074.0,132.0,1373.0,13.0,55.0,4259105.0,133540.0,149076.0,5392.9878
2006,Addison,5000 - 9999,1518.0,1430.0,182.0,1224.0,21.0,91.0,11232107.0,1335304.0,1257635.0,44698.2313
2006,Addison,10000 - 14999,1264.0,1866.0,220.0,872.0,18.0,154.0,15753153.0,3735601.0,3616087.0,124819.69160000006
2006,Addison,15000 - 19999,1252.0,1977.0,256.0,797.0,33.0,166.0,21933365.0,7636188.0,7548983.0,258532.9337
2006,Addison,20000 - 24999,1194.0,1951.0,254.0,748.0,18.0,174.0,26841554.0,11989308.0,11819645.0,416935.9738
2006,Addison,25000 - 29999,1158.0,1961.0,307.0,671.0,37.0,143.0,31828799.0,16350700.0,16191392.0,569488.2025000001
2006,Addison,30000 - 34999,1013.0,1789.0,293.0,564.0,22.0,134.0,32913235.0,18639153.0,18342648.0,644160.8835
2006,Addison,35000 - 39999,888.0,1757.0,327.0,430.0,24.0,107.0,33198405.0,19475797.0,19136154.0,676720.9857999999
2006,Addison,40000 - 44999,786.0,1668.0,367.0,322.0,24.0,73.0,33318658.0,20094082.0,19908929.0,725998.1887000002
2006,Addison,45000 - 49999,704.0,1645.0,400.0,225.0,13.0,66.0,33416421.0,20327942.0,20069277.0,757601.6872999999
2006,Addison,50000 - 59999,1137.0,2786.0,764.0,296.0,14.0,63.0,62579209.0,40101463.0,39325421.0,1486971.7055
2006,Addison,60000 - 74999,1459.0,3942.0,1196.0,208.0,8.0,47.0,98003070.01,65835708.0,64625205.0,2429176.2441
2006,Addison,75000 - 99999,1555.0,4358.0,1370.0,147.0,9.0,29.0,133489416.0,94574854.0,92565193.0,3909320.815
2006,Addison,100000 - 149999,993.0,2794.0,888.0,82.0,6.0,17.0,118791501.0,88467106.0,85295249.0,4170618.386599999
2006,Addison,150000 +,636.0,1745.0,553.0,69.0,1.0,13.0,219983875.0,186564030.0,156150665.0,11091138.039300002
2006,Bennington,Loss or None,217.0,345.0,85.0,114.0,9.0,9.0,-7454232.0,0.0,0.0,2100.0
2006,Bennington,0.01 - 4999,1757.0,1260.0,125.0,1528.0,25.0,79.0,4643375.0,203065.0,187185.0,7253.5062
2006,Bennington,5000 - 9999,1731.0,1833.0,206.0,1335.0,23.0,167.0,12776176.41,1261313.0,1171657.0,40010.7647
2006,Bennington,10000 - 14999,1527.0,2368.0,278.0,1007.0,22.0,220.0,19022568.0,4108898.0,3958281.0,129477.77939999998
2006,Bennington,15000 - 19999,1448.0,2323.0,286.0,888.0,25.0,249.0,25326760.3,8298668.29,8129729.29,269901.1355000001
2006,Bennington,20000 - 24999,1329.0,2225.0,329.0,768.0,26.0,206.0,29767157.0,12667279.0,12530437.0,414495.1794000001
2006,Bennington,25000 - 29999,1179.0,2115.0,332.0,638.0,31.0,178.0,32337688.0,15860802.0,15763351.0,522281.2262999999
2006,Bennington,30000 - 34999,992.0,1808.0,335.0,500.0,30.0,127.0,32132816.0,17534956.0,17312809.0,565821.9909
2006,Bennington,35000 - 39999,822.0,1581.0,328.0,385.0,16.0,93.0,30783476.01,18057510.0,17899473.0,569395.6303000001
2006,Bennington,40000 - 44999,819.0,1663.0,400.0,342.0,11.0,66.0,34749925.0,20831506.0,20550959.0,680053.8998
2006,Bennington,45000 - 49999,620.0,1394.0,354.0,195.0,7.0,64.0,29420019.0,17870203.0,17641555.0,578322.4597
2006,Bennington,50000 - 59999,1107.0,2572.0,723.0,305.0,12.0,67.0,60739155.0,38394672.01,37904932.01,1293161.1976
2006,Bennington,60000 - 74999,1318.0,3345.0,1035.0,229.0,16.0,38.0,88327702.11,59593706.11,58378256.11,1962583.2645
2006,Bennington,75000 - 99999,1305.0,3499.0,1091.0,167.0,9.0,38.0,112168316.2,79265827.2,77510758.2,2817184.8342000013
2006,Bennington,100000 - 149999,970.0,2559.0,814.0,113.0,14.0,29.0,115444456.0,85254357.0,81821485.0,3563271.3126000008
2006,Bennington,150000 +,847.0,2197.0,694.0,114.0,13.0,26.0,361151111.0,299323699.0,257269791.0,15884747.86190001
2006,Caledonia,Loss or None,219.0,345.0,90.0,119.0,1.0,9.0,-5237072.0,-21434.0,20781.0,2231.0
2006,Caledonia,0.01 - 4999,1397.0,1130.0,129.0,1184.0,8.0,76.0,3656541.0,102153.0,81324.0,2995.0
2006,Caledonia,5000 - 9999,1481.0,1694.0,205.0,1120.0,12.0,144.0,10975590.0,876936.0,855268.0,30750.5285
2006,Caledonia,10000 - 14999,1225.0,1996.0,235.0,760.0,20.0,210.0,15254626.0,3082527.0,3004230.0,104629.6331
2006,Caledonia,15000 - 19999,1217.0,2158.0,321.0,679.0,12.0,205.0,21266461.0,6335054.0,6248668.0,216620.6441
2006,Caledonia,20000 - 24999,1168.0,2070.0,328.0,627.0,24.0,189.0,26253531.0,10831360.0,10752243.0,371872.4344000001
2006,Caledonia,25000 - 29999,1037.0,1932.0,325.0,525.0,24.0,163.0,28441275.0,13969099.0,13727812.0,477941.5466
2006,Caledonia,30000 - 34999,923.0,1843.0,339.0,426.0,15.0,143.0,29883384.0,16256335.0,16110965.0,564843.1503999999
2006,Caledonia,35000 - 39999,802.0,1719.0,395.0,308.0,14.0,85.0,30077682.0,16993521.0,16828509.0,592845.5478
2006,Caledonia,40000 - 44999,584.0,1340.0,321.0,196.0,12.0,55.0,24760729.0,14693433.0,14528782.0,521553.7776
2006,Caledonia,45000 - 49999,527.0,1195.0,330.0,161.0,6.0,30.0,25006128.0,15668738.0,15539558.0,576670.0573
2006,Caledonia,50000 - 59999,976.0,2515.0,754.0,182.0,6.0,34.0,53495145.0,34327037.0,33788247.0,1261911.8040999998
2006,Caledonia,60000 - 74999,1053.0,2801.0,884.0,144.0,3.0,22.0,70424114.0,48063097.0,47398713.0,1761562.3399999994
2006,Caledonia,75000 - 99999,917.0,2512.0,833.0,74.0,1.0,9.0,78377035.0,57241909.0,55995341.0,2376262.6409
2006,Caledonia,100000 - 149999,516.0,1404.0,470.0,33.0,3.0,10.0,60889226.0,46542851.0,44506064.0,2191570.667
2006,Caledonia,150000 +,308.0,789.0,266.0,37.0,1.0,4.0,101741122.0,87718509.0,79398571.0,5366561.905800002
2006,Chittenden,Loss or None,689.0,796.0,151.0,500.0,14.0,24.0,-22261634.0,11.0,16.0,2515.0
2006,Chittenden,0.01 - 4999,6425.0,3641.0,260.0,5795.0,50.0,320.0,17190824.0,1005582.0,887830.0,33664.1923
2006,Chittenden,5000 - 9999,6010.0,4884.0,359.0,5180.0,63.0,408.0,44111234.0,5980666.0,5596460.0,198748.4963
2006,Chittenden,10000 - 14999,4994.0,6650.0,485.0,3930.0,73.0,506.0,62244419.0,17027806.0,16586145.0,569644.7014999997
2006,Chittenden,15000 - 19999,4918.0,6895.0,635.0,3656.0,70.0,557.0,86075995.73,33525102.26,32973745.26,1132905.7014999995
2006,Chittenden,20000 - 24999,5025.0,7152.0,671.0,3685.0,97.0,572.0,113061214.02,56213936.0,55634122.0,1934082.7469999983
2006,Chittenden,25000 - 29999,4727.0,6880.0,724.0,3326.0,102.0,575.0,129778865.39000002,73400293.37,72627890.37,2541725.1428000005
2006,Chittenden,30000 - 34999,4110.0,6235.0,826.0,2737.0,93.0,454.0,133189437.97,80108458.97,79399904.97,2782005.5893999985
2006,Chittenden,35000 - 39999,3530.0,5618.0,841.0,2240.0,66.0,383.0,132183846.0,83397052.0,82658215.0,2918909.199299998
2006,Chittenden,40000 - 44999,3018.0,5191.0,941.0,1720.0,61.0,296.0,128075206.0,82114015.0,81410757.0,2976891.726000001
2006,Chittenden,45000 - 49999,2758.0,5183.0,1041.0,1376.0,50.0,291.0,130875633.0,84476230.0,83709591.0,3172464.7527
2006,Chittenden,50000 - 59999,4824.0,10072.0,2461.0,1908.0,52.0,403.0,264604196.01,173234620.01,171531556.01,6725766.8807000015
2006,Chittenden,60000 - 74999,5823.0,13963.0,3955.0,1521.0,61.0,286.0,392234296.01,266199111.01,262699574.01,10374334.33
2006,Chittenden,75000 - 99999,7324.0,19957.0,6011.0,1009.0,55.0,249.0,634375743.0,447713786.0,440691230.0,18952565.647300005
2006,Chittenden,100000 - 149999,6158.0,18003.0,5368.0,603.0,37.0,150.0,740115983.0,545650733.0,532974960.0,26834280.31840001
2006,Chittenden,150000 +,4595.0,13743.0,3995.0,464.0,34.0,102.0,1826457047.01,1549097664.01,1347035747.01,98892714.34929998
2006,Essex,Loss or None,34.0,58.0,14.0,17.0,0.0,3.0,-737593.0,0.0,0.0,0.0
2006,Essex,0.01 - 4999,263.0,265.0,47.0,197.0,3.0,16.0,666592.0,8979.0,8884.0,252.0
2006,Essex,5000 - 9999,308.0,372.0,59.0,223.0,2.0,24.0,2296949.0,144518.0,143094.0,5101.8825
2006,Essex,10000 - 14999,296.0,474.0,64.0,185.0,3.0,44.0,3680029.0,678433.0,661196.0,23294.8449
2006,Essex,15000 - 19999,249.0,448.0,79.0,130.0,6.0,34.0,4357336.0,1255295.0,1238201.0,43799.417
2006,Essex,20000 - 24999,266.0,493.0,87.0,115.0,12.0,52.0,5989146.0,2359608.0,2335883.0,81430.90750000003
2006,Essex,25000 - 29999,216.0,405.0,77.0,101.0,12.0,26.0,5913319.0,2931729.0,2898183.0,101804.9086
2006,Essex,30000 - 34999,157.0,328.0,79.0,63.0,3.0,12.0,5101910.0,2657529.0,2630466.0,90085.9416
2006,Essex,35000 - 39999,135.0,296.0,70.0,46.0,2.0,17.0,5053517.0,2847806.0,2830478.0,97840.2906
2006,Essex,40000 - 44999,136.0,319.0,87.0,39.0,2.0,8.0,5753396.0,3374008.0,3339221.0,119352.1213
2006,Essex,45000 - 49999,115.0,277.0,83.0,26.0,2.0,4.0,5455910.0,3364911.0,3315253.0,122070.117
2006,Essex,50000 - 59999,182.0,447.0,142.0,35.0,0.0,5.0,10016661.0,6585380.0,6474525.0,241992.9674
2006,Essex,60000 - 74999,217.0,609.0,197.0,12.0,0.0,8.0,14487030.0,10002230.0,9849380.0,360666.3428
2006,Essex,75000 - 99999,164.0,454.0,151.0,11.0,0.0,2.0,13913182.0,10251641.0,9850306.0,398582.461
2006,Essex,100000 - 149999,60.0,151.0,54.0,5.0,0.0,1.0,6909139.0,5450154.0,5286340.0,259131.525
2006,Essex,150000 +,19.0,49.0,16.0,3.0,0.0,0.0,5288847.0,4445728.0,3463450.0,163685.0
2006,Franklin,Loss or None,278.0,459.0,118.0,147.0,6.0,7.0,-12108195.0,0.0,0.0,877.0
2006,Franklin,0.01 - 4999,1899.0,1523.0,182.0,1583.0,13.0,121.0,5149462.0,83105.0,80688.0,3343.0
2006,Franklin,5000 - 9999,1977.0,2123.0,250.0,1516.0,23.0,188.0,14575720.0,1397029.0,1364112.0,48524.0881
2006,Franklin,10000 - 14999,1668.0,2734.0,306.0,1056.0,28.0,278.0,20919162.0,4467222.0,4380266.0,153797.2729
2006,Franklin,15000 - 19999,1553.0,2590.0,364.0,891.0,41.0,257.0,27153751.0,8587766.0,8509128.0,297709.89400000015
2006,Franklin,20000 - 24999,1572.0,2738.0,375.0,882.0,33.0,282.0,35339984.0,14936253.0,14774204.0,512786.2541
2006,Franklin,25000 - 29999,1438.0,2628.0,432.0,766.0,35.0,205.0,39663393.0,19792552.0,19626909.0,688056.5684999999
2006,Franklin,30000 - 34999,1438.0,2524.0,375.0,805.0,32.0,226.0,46688891.0,26785287.0,26591027.0,940022.9253
2006,Franklin,35000 - 39999,1243.0,2534.0,479.0,566.0,28.0,170.0,46621603.0,26980307.0,26806117.0,945180.9944
2006,Franklin,40000 - 44999,959.0,2062.0,443.0,391.0,20.0,105.0,40678017.0,24514492.0,24326072.0,891592.2852999999
2006,Franklin,45000 - 49999,989.0,2263.0,545.0,332.0,12.0,100.0,46924469.0,28884181.0,28624461.0,1075521.403
2006,Franklin,50000 - 59999,1527.0,3824.0,1060.0,339.0,20.0,108.0,83887059.0,53805746.0,53223461.0,2014478.4588000004
2006,Franklin,60000 - 74999,1987.0,5480.0,1646.0,236.0,14.0,91.0,133340258.0,89798930.0,88640442.0,3335663.7634
2006,Franklin,75000 - 99999,2095.0,6224.0,1930.0,117.0,7.0,41.0,179315577.0,127950247.0,126638267.0,5307277.7294000015
2006,Franklin,100000 - 149999,1116.0,3317.0,1041.0,56.0,3.0,16.0,131138550.0,98586600.0,95773674.0,4749414.9124
2006,Franklin,150000 +,438.0,1289.0,383.0,46.0,3.0,6.0,134086290.0,109143760.01,101267260.01,7081936.1946
2006,Grand Isle,Loss or None,40.0,60.0,15.0,20.0,1.0,4.0,-956964.0,0.0,0.0,236.0
2006,Grand Isle,0.01 - 4999,284.0,175.0,20.0,252.0,0.0,12.0,797008.0,27940.0,24498.0,1007.0
2006,Grand Isle,5000 - 9999,305.0,276.0,28.0,257.0,5.0,15.0,2320929.0,282960.0,271129.0,9494.1538
2006,Grand Isle,10000 - 14999,248.0,371.0,45.0,175.0,4.0,24.0,3085632.0,719130.0,717363.0,25898.6853
2006,Grand Isle,15000 - 19999,265.0,450.0,83.0,157.0,5.0,20.0,4615332.0,1433562.0,1406760.0,46510.4318
2006,Grand Isle,20000 - 24999,248.0,431.0,78.0,125.0,7.0,38.0,5577794.0,2205332.0,2184182.0,74969.6737
2006,Grand Isle,25000 - 29999,247.0,457.0,69.0,132.0,4.0,42.0,6764200.0,3286714.0,3261419.0,113681.2902
2006,Grand Isle,30000 - 34999,207.0,352.0,59.0,117.0,5.0,26.0,6715422.0,3801195.0,3779916.0,131535.45040000006
2006,Grand Isle,35000 - 39999,179.0,325.0,64.0,99.0,5.0,11.0,6685990.0,3834031.0,3811396.0,130094.3276
2006,Grand Isle,40000 - 44999,157.0,300.0,67.0,72.0,4.0,14.0,6677434.0,4141510.0,4131714.0,150298.5099
2006,Grand Isle,45000 - 49999,139.0,293.0,77.0,52.0,0.0,10.0,6609840.0,4069193.0,4037701.0,143977.27959999998
2006,Grand Isle,50000 - 59999,237.0,530.0,147.0,66.0,6.0,18.0,13076883.0,8287711.0,8135340.0,306533.9309
2006,Grand Isle,60000 - 74999,324.0,790.0,257.0,52.0,3.0,12.0,21696398.0,14625425.0,14477341.0,531655.0021
2006,Grand Isle,75000 - 99999,374.0,970.0,330.0,35.0,4.0,5.0,32325877.0,22963964.0,22594879.0,919939.6435
2006,Grand Isle,100000 - 149999,245.0,637.0,217.0,23.0,0.0,5.0,29110756.0,21405674.0,20531944.0,1008128.0815
2006,Grand Isle,150000 +,180.0,489.0,166.0,11.0,0.0,3.0,58246414.0,48083789.0,43450373.0,3000655.5761
2006,Lamoille,Loss or None,190.0,268.0,64.0,112.0,6.0,8.0,-4772681.0,0.0,0.0,860.0
2006,Lamoille,0.01 - 4999,1102.0,825.0,83.0,947.0,9.0,63.0,2978546.0,104047.0,85895.0,3332.0
2006,Lamoille,5000 - 9999,1125.0,1137.0,119.0,901.0,14.0,91.0,8331528.0,886630.0,840763.0,30216.4822
2006,Lamoille,10000 - 14999,993.0,1457.0,145.0,705.0,16.0,127.0,12366547.0,2824565.0,2747454.0,97918.59060000004
2006,Lamoille,15000 - 19999,1044.0,1634.0,190.0,667.0,20.0,167.0,18295624.0,6439013.0,6377423.0,217955.818
2006,Lamoille,20000 - 24999,917.0,1479.0,185.0,586.0,23.0,123.0,20618634.0,9317356.0,9266823.0,320612.1279
2006,Lamoille,25000 - 29999,811.0,1350.0,209.0,475.0,23.0,104.0,22313242.0,11611420.0,11465955.0,402340.5861
2006,Lamoille,30000 - 34999,704.0,1237.0,190.0,406.0,12.0,96.0,22834105.0,12947835.0,12846357.0,452129.0835
2006,Lamoille,35000 - 39999,594.0,1106.0,224.0,288.0,13.0,69.0,22226135.0,13149778.0,13035474.0,466729.4292000001
2006,Lamoille,40000 - 44999,516.0,1100.0,237.0,210.0,12.0,57.0,21878696.0,13038603.0,12917213.0,464970.1131
2006,Lamoille,45000 - 49999,460.0,1033.0,259.0,147.0,4.0,50.0,21828217.0,13495861.0,13290558.0,496785.6892
2006,Lamoille,50000 - 59999,811.0,2017.0,568.0,190.0,9.0,44.0,44578148.0,28169980.0,27803514.0,1056460.3351
2006,Lamoille,60000 - 74999,895.0,2350.0,712.0,136.0,8.0,39.0,60088195.0,40491628.0,39945680.0,1513544.1090999998
2006,Lamoille,75000 - 99999,896.0,2456.0,771.0,94.0,11.0,20.0,77066824.0,54558967.0,53660455.0,2267890.9815
2006,Lamoille,100000 - 149999,566.0,1495.0,484.0,67.0,3.0,12.0,67630649.0,50293553.0,48358275.0,2416367.771300001
2006,Lamoille,150000 +,487.0,1272.0,405.0,70.0,3.0,9.0,269008111.0,221970958.0,196039330.0,14038968.150000002
2006,Orange,Loss or None,180.0,266.0,62.0,108.0,6.0,4.0,-5151504.0,0.0,0.0,0.0
2006,Orange,0.01 - 4999,1320.0,979.0,141.0,1111.0,14.0,54.0,3542663.0,134191.0,97277.0,3809.0
2006,Orange,5000 - 9999,1237.0,1338.0,175.0,925.0,25.0,112.0,9107546.0,924195.0,906367.0,31980.2829
2006,Orange,10000 - 14999,1070.0,1628.0,188.0,739.0,19.0,124.0,13410605.0,3025034.0,2917361.0,102383.09140000002
2006,Orange,15000 - 19999,1088.0,1773.0,262.0,653.0,28.0,145.0,18973003.01,6139614.0,6027349.0,207702.90239999988
2006,Orange,20000 - 24999,1010.0,1694.0,252.0,572.0,31.0,155.0,22679745.0,9713262.0,9631464.0,332710.82689999987
2006,Orange,25000 - 29999,982.0,1704.0,271.0,552.0,27.0,132.0,27035404.0,13792650.0,13613314.0,472986.7892
2006,Orange,30000 - 34999,925.0,1705.0,313.0,470.0,22.0,120.0,29961485.0,16621740.0,16475398.0,581534.5624
2006,Orange,35000 - 39999,765.0,1468.0,300.0,357.0,24.0,84.0,28664851.0,16941341.0,16693000.0,594030.267
2006,Orange,40000 - 44999,664.0,1400.0,320.0,265.0,18.0,61.0,28217463.0,17078690.0,16844107.0,618398.7402000001
2006,Orange,45000 - 49999,568.0,1282.0,330.0,173.0,8.0,57.0,26927986.0,16604768.0,16347700.0,609036.8136999999
2006,Orange,50000 - 59999,1003.0,2341.0,689.0,235.0,11.0,68.0,54945047.0,35687261.0,35170758.0,1319865.6112
2006,Orange,60000 - 74999,1272.0,3343.0,1046.0,170.0,12.0,44.0,85406200.0,58574792.0,57840968.0,2177660.8914
2006,Orange,75000 - 99999,1176.0,3211.0,1017.0,115.0,13.0,31.0,100522589.0,72057505.0,70758363.0,3014104.9155999995
2006,Orange,100000 - 149999,670.0,1790.0,592.0,61.0,4.0,13.0,79351200.0,59601513.0,58020226.0,2899197.2492000004
2006,Orange,150000 +,366.0,948.0,305.0,44.0,6.0,11.0,116232437.0,98753746.0,86139388.0,5248001.182399998
2006,Orleans,Loss or None,217.0,330.0,95.0,117.0,0.0,5.0,-5697874.0,0.0,0.0,109.0
2006,Orleans,0.01 - 4999,1395.0,1291.0,204.0,1127.0,7.0,57.0,3576912.0,70297.0,56795.0,2237.0
2006,Orleans,5000 - 9999,1386.0,1642.0,220.0,1025.0,11.0,130.0,10287807.83,786309.0,785492.0,27437.8437
2006,Orleans,10000 - 14999,1194.0,2009.0,291.0,714.0,18.0,171.0,14939136.0,2714774.0,2661773.0,91204.6085
2006,Orleans,15000 - 19999,1164.0,2025.0,309.0,648.0,20.0,187.0,20382921.0,6154739.0,6085416.0,212252.8814
2006,Orleans,20000 - 24999,1067.0,2015.0,329.0,531.0,25.0,182.0,23928029.0,9410195.0,9292371.0,323818.54839999985
2006,Orleans,25000 - 29999,916.0,1783.0,335.0,428.0,25.0,128.0,25142029.0,11770411.0,11627995.0,408873.1699
2006,Orleans,30000 - 34999,750.0,1572.0,327.0,318.0,14.0,91.0,24337241.0,12529571.0,12387809.0,435635.25840000005
2006,Orleans,35000 - 39999,677.0,1492.0,351.0,238.0,19.0,69.0,25346253.0,14054068.0,13948145.0,491009.1731
2006,Orleans,40000 - 44999,618.0,1384.0,367.0,198.0,13.0,40.0,26278065.0,15507032.0,15223677.0,550466.9141999999
2006,Orleans,45000 - 49999,497.0,1224.0,337.0,118.0,5.0,37.0,23626707.53,14423804.0,14231585.0,530332.0741
2006,Orleans,50000 - 59999,813.0,2105.0,643.0,138.0,5.0,27.0,44523899.0,28248686.0,27913555.0,1031329.9811
2006,Orleans,60000 - 74999,848.0,2252.0,702.0,109.0,8.0,29.0,56624481.0,38862057.0,38263861.0,1427255.5876999998
2006,Orleans,75000 - 99999,670.0,1784.0,578.0,74.0,8.0,10.0,57480729.0,42024112.0,41073283.0,1756913.3737
2006,Orleans,100000 - 149999,356.0,906.0,313.0,35.0,4.0,4.0,42178971.0,32615156.01,31038351.01,1537809.9543999997
2006,Orleans,150000 +,227.0,598.0,195.0,25.0,2.0,5.0,63100715.0,52038790.0,47612180.0,3104290.9060000004
2006,Rutland,Loss or None,340.0,486.0,116.0,206.0,8.0,10.0,-7687396.0,0.0,0.0,1762.0
2006,Rutland,0.01 - 4999,2986.0,2268.0,268.0,2588.0,14.0,116.0,8089179.72,219326.0,187369.0,8101.1402
2006,Rutland,5000 - 9999,2892.0,2946.0,326.0,2298.0,32.0,236.0,21547050.0,1922689.0,1890373.0,66700.06450000001
2006,Rutland,10000 - 14999,2658.0,3850.0,432.0,1865.0,35.0,326.0,33143098.0,7391188.0,7287722.0,251985.747
2006,Rutland,15000 - 19999,2594.0,4060.0,538.0,1636.0,62.0,358.0,45391864.0,15374441.0,15112516.0,521391.5445
2006,Rutland,20000 - 24999,2437.0,3941.0,551.0,1483.0,53.0,350.0,54829478.01000001,24419231.0,24101766.0,827032.4323999997
2006,Rutland,25000 - 29999,2036.0,3394.0,504.0,1216.0,39.0,277.0,55922031.0,29342333.01,29056351.01,999485.1627
2006,Rutland,30000 - 34999,1721.0,3138.0,540.0,919.0,35.0,227.0,55857186.0,31346884.0,31040612.0,1082268.8867999995
2006,Rutland,35000 - 39999,1470.0,2827.0,608.0,688.0,29.0,145.0,55145878.01,32587132.0,32202285.0,1119904.7578
2006,Rutland,40000 - 44999,1266.0,2628.0,652.0,486.0,20.0,108.0,53725201.0,32347890.0,31921648.0,1143265.6638999996
2006,Rutland,45000 - 49999,1267.0,2792.0,688.0,440.0,14.0,125.0,60198232.0,37862157.0,37594858.0,1389724.2895000002
2006,Rutland,50000 - 59999,2166.0,4981.0,1375.0,626.0,24.0,141.0,119018448.0,78079066.0,77165330.0,2933154.2676
2006,Rutland,60000 - 74999,2447.0,6166.0,1899.0,431.0,22.0,95.0,164354484.0,113418201.0,111985090.0,4238721.350299999
2006,Rutland,75000 - 99999,2440.0,6576.0,2133.0,267.0,8.0,32.0,210052328.0,152737373.0,150512207.0,6355685.8955999985
2006,Rutland,100000 - 149999,1462.0,4056.0,1326.0,113.0,5.0,18.0,172975814.0,131530425.0,128314587.0,6276051.4180999985
2006,Rutland,150000 +,891.0,2365.0,748.0,117.0,10.0,16.0,278011358.59000003,233474152.0,212872745.0,14290559.0399
2006,Washington,Loss or None,325.0,413.0,86.0,222.0,9.0,8.0,-8866031.0,0.0,0.0,3108.0
2006,Washington,0.01 - 4999,2573.0,1798.0,180.0,2233.0,24.0,136.0,6833573.0,310218.0,243011.0,9469.0509
2006,Washington,5000 - 9999,2549.0,2462.0,258.0,2045.0,36.0,210.0,18934547.0,2057374.0,1936644.0,67607.1973
